Asking to pad to max_length but no maximum length is provided and the model has no predefined maximum length. Default to no padding.
Asking to truncate to max_length but no maximum length is provided and the model has no predefined maximum length. Default to no truncation.
You're using a GPT2TokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
batch: 0, bad_loss: 1.94, current_div_loss: 3.66, 
batch: 885, bad_loss: 63.49, current_div_loss: 3.69, 
batch: 886, bad_loss: 59.58, current_div_loss: 3.39, 
batch: 887, bad_loss: 57.98, current_div_loss: 3.13, 
batch: 888, bad_loss: 60.97, current_div_loss: 4.35, 
batch: 889, bad_loss: 61.18, current_div_loss: 3.92, 
batch: 890, bad_loss: 62.06, current_div_loss: 3.87, 
batch: 891, bad_loss: 61.10, current_div_loss: 3.30, 
batch: 892, bad_loss: 61.65, current_div_loss: 2.49, 
batch: 893, bad_loss: 59.28, current_div_loss: 3.79, 
batch: 894, bad_loss: 62.12, current_div_loss: 3.30, 
batch: 895, bad_loss: 62.36, current_div_loss: 3.43, 
batch: 896, bad_loss: 54.65, current_div_loss: 3.79, 
batch: 897, bad_loss: 59.47, current_div_loss: 3.97, 
batch: 898, bad_loss: 61.29, current_div_loss: 2.54, 
batch: 899, bad_loss: 60.77, current_div_loss: 2.53, 
batch: 900, bad_loss: 61.79, current_div_loss: 4.11, 
batch: 901, bad_loss: 62.40, current_div_loss: 3.66, 
batch: 902, bad_loss: 62.19, current_div_loss: 3.42, 
batch: 903, bad_loss: 60.44, current_div_loss: 3.18, 
batch: 904, bad_loss: 61.11, current_div_loss: 3.48, 
batch: 905, bad_loss: 62.38, current_div_loss: 4.13, 
batch: 906, bad_loss: 53.61, current_div_loss: 7.91, 
batch: 907, bad_loss: 61.86, current_div_loss: 4.17, 
batch: 908, bad_loss: 59.70, current_div_loss: 2.86, 
batch: 909, bad_loss: 58.39, current_div_loss: 3.37, 
batch: 910, bad_loss: 55.50, current_div_loss: 4.13, 
batch: 911, bad_loss: 57.09, current_div_loss: 4.03, 
batch: 912, bad_loss: 56.88, current_div_loss: 2.89, 
batch: 913, bad_loss: 61.06, current_div_loss: 4.02, 
batch: 914, bad_loss: 61.61, current_div_loss: 3.51, 
batch: 915, bad_loss: 60.31, current_div_loss: 3.85, 
batch: 916, bad_loss: 61.15, current_div_loss: 3.20, 
batch: 917, bad_loss: 60.10, current_div_loss: 4.01, 
batch: 918, bad_loss: 59.92, current_div_loss: 2.89, 
batch: 919, bad_loss: 60.27, current_div_loss: 3.13, 
batch: 920, bad_loss: 57.29, current_div_loss: 3.81, 
batch: 921, bad_loss: 61.77, current_div_loss: 3.20, 
batch: 922, bad_loss: 58.38, current_div_loss: 3.13, 
batch: 923, bad_loss: 61.65, current_div_loss: 3.19, 
batch: 924, bad_loss: 61.97, current_div_loss: 3.83, 
batch: 925, bad_loss: 59.93, current_div_loss: 12.40, 
batch: 926, bad_loss: 60.42, current_div_loss: 3.24, 
batch: 927, bad_loss: 60.92, current_div_loss: 4.04, 
batch: 928, bad_loss: 61.70, current_div_loss: 3.39, 
batch: 929, bad_loss: 63.18, current_div_loss: 3.23, 
batch: 930, bad_loss: 60.82, current_div_loss: 3.23, 
batch: 931, bad_loss: 60.97, current_div_loss: 4.07, 
batch: 932, bad_loss: 60.49, current_div_loss: 2.43, 
batch: 933, bad_loss: 61.10, current_div_loss: 3.62, 
batch: 934, bad_loss: 61.92, current_div_loss: 4.07, 
batch: 935, bad_loss: 60.70, current_div_loss: 3.41, 
batch: 936, bad_loss: 62.20, current_div_loss: 2.82, 
batch: 937, bad_loss: 57.42, current_div_loss: 3.25, 
batch: 938, bad_loss: 52.41, current_div_loss: 3.03, 
batch: 939, bad_loss: 61.80, current_div_loss: 3.96, 
batch: 940, bad_loss: 61.90, current_div_loss: 3.27, 
batch: 941, bad_loss: 60.28, current_div_loss: 3.72, 
batch: 942, bad_loss: 52.55, current_div_loss: 3.52, 
batch: 943, bad_loss: 57.80, current_div_loss: 3.33, 
batch: 944, bad_loss: 60.38, current_div_loss: 3.26, 
batch: 945, bad_loss: 62.03, current_div_loss: 3.72, 
batch: 946, bad_loss: 59.80, current_div_loss: 2.71, 
batch: 947, bad_loss: 57.90, current_div_loss: 3.64, 
batch: 948, bad_loss: 59.14, current_div_loss: 3.93, 
batch: 949, bad_loss: 59.94, current_div_loss: 3.51, 
batch: 950, bad_loss: 61.42, current_div_loss: 4.70, 
batch: 951, bad_loss: 61.93, current_div_loss: 3.58, 
batch: 952, bad_loss: 63.41, current_div_loss: 4.21, 
batch: 953, bad_loss: 61.62, current_div_loss: 3.19, 
batch: 954, bad_loss: 60.10, current_div_loss: 5.94, 
batch: 955, bad_loss: 60.66, current_div_loss: 2.79, 
batch: 956, bad_loss: 60.88, current_div_loss: 3.62, 
batch: 957, bad_loss: 62.56, current_div_loss: 3.35, 
batch: 958, bad_loss: 61.94, current_div_loss: 3.91, 
batch: 959, bad_loss: 59.52, current_div_loss: 13.63, 
batch: 960, bad_loss: 61.79, current_div_loss: 3.69, 
batch: 961, bad_loss: 62.22, current_div_loss: 3.01, 
batch: 962, bad_loss: 61.34, current_div_loss: 3.88, 
batch: 963, bad_loss: 58.90, current_div_loss: 3.45, 
batch: 964, bad_loss: 61.49, current_div_loss: 3.82, 
batch: 965, bad_loss: 60.58, current_div_loss: 4.25, 
batch: 966, bad_loss: 60.04, current_div_loss: 3.01, 
batch: 967, bad_loss: 55.08, current_div_loss: 3.46, 
batch: 968, bad_loss: 62.45, current_div_loss: 3.38, 
batch: 969, bad_loss: 63.57, current_div_loss: 3.08, 
batch: 970, bad_loss: 56.68, current_div_loss: 3.77, 
batch: 971, bad_loss: 61.22, current_div_loss: 3.26, 
batch: 972, bad_loss: 60.39, current_div_loss: 2.62, 
batch: 973, bad_loss: 62.27, current_div_loss: 3.55, 
batch: 974, bad_loss: 57.90, current_div_loss: 3.31, 
batch: 975, bad_loss: 56.15, current_div_loss: 2.88, 
batch: 976, bad_loss: 59.77, current_div_loss: 4.05, 
batch: 977, bad_loss: 59.02, current_div_loss: 3.29, 
batch: 978, bad_loss: 59.22, current_div_loss: 3.13, 
batch: 979, bad_loss: 56.42, current_div_loss: 3.57, 
batch: 980, bad_loss: 59.57, current_div_loss: 3.48, 
batch: 981, bad_loss: 60.74, current_div_loss: 3.67, 
batch: 982, bad_loss: 61.77, current_div_loss: 3.05, 
batch: 983, bad_loss: 60.21, current_div_loss: 3.71, 
batch: 984, bad_loss: 59.85, current_div_loss: 3.67, 
batch: 985, bad_loss: 63.16, current_div_loss: 3.51, 
batch: 986, bad_loss: 59.59, current_div_loss: 2.49, 
batch: 987, bad_loss: 57.79, current_div_loss: 4.02, 
batch: 988, bad_loss: 59.30, current_div_loss: 5.38, 
batch: 989, bad_loss: 60.48, current_div_loss: 2.95, 
batch: 990, bad_loss: 58.15, current_div_loss: 3.74, 
batch: 991, bad_loss: 59.76, current_div_loss: 4.10, 
batch: 992, bad_loss: 55.96, current_div_loss: 3.92, 
batch: 993, bad_loss: 56.20, current_div_loss: 3.12, 
batch: 994, bad_loss: 62.82, current_div_loss: 3.51, 
batch: 995, bad_loss: 61.11, current_div_loss: 3.17, 
batch: 996, bad_loss: 51.70, current_div_loss: 3.66, 
batch: 997, bad_loss: 53.75, current_div_loss: 3.12, 
batch: 998, bad_loss: 60.79, current_div_loss: 3.86, 
batch: 999, bad_loss: 59.56, current_div_loss: 2.81, 
batch: 1000, bad_loss: 56.69, current_div_loss: 3.50, 
batch: 1001, bad_loss: 32.68, current_div_loss: 3.68, 
batch: 1002, bad_loss: 53.19, current_div_loss: 3.53, 
batch: 1003, bad_loss: 58.42, current_div_loss: 3.56, 
batch: 1004, bad_loss: 59.01, current_div_loss: 2.90, 
batch: 1005, bad_loss: 62.81, current_div_loss: 3.33, 
batch: 1006, bad_loss: 60.62, current_div_loss: 3.55, 
batch: 1007, bad_loss: 61.20, current_div_loss: 3.47, 
batch: 1008, bad_loss: 60.02, current_div_loss: 3.49, 
batch: 1009, bad_loss: 54.35, current_div_loss: 4.31, 
batch: 1010, bad_loss: 61.65, current_div_loss: 3.22, 
batch: 1011, bad_loss: 59.92, current_div_loss: 3.31, 
batch: 1012, bad_loss: 61.08, current_div_loss: 3.56, 
batch: 1013, bad_loss: 61.30, current_div_loss: 3.52, 
batch: 1014, bad_loss: 56.33, current_div_loss: 3.42, 
batch: 1015, bad_loss: 54.03, current_div_loss: 3.68, 
batch: 1016, bad_loss: 60.71, current_div_loss: 3.56, 
batch: 1017, bad_loss: 61.62, current_div_loss: 2.76, 
batch: 1018, bad_loss: 59.07, current_div_loss: 3.22, 
batch: 1019, bad_loss: 60.68, current_div_loss: 4.57, 
batch: 1020, bad_loss: 64.17, current_div_loss: 3.82, 
batch: 1021, bad_loss: 62.35, current_div_loss: 3.23, 
batch: 1022, bad_loss: 58.12, current_div_loss: 3.93, 
batch: 1023, bad_loss: 57.58, current_div_loss: 2.92, 
batch: 1024, bad_loss: 58.84, current_div_loss: 4.20, 
batch: 1025, bad_loss: 60.00, current_div_loss: 3.35, 
batch: 1026, bad_loss: 62.53, current_div_loss: 3.01, 
batch: 1027, bad_loss: 59.34, current_div_loss: 3.64, 
batch: 1028, bad_loss: 55.62, current_div_loss: 3.79, 
batch: 1029, bad_loss: 60.05, current_div_loss: 3.04, 
batch: 1030, bad_loss: 58.78, current_div_loss: 3.53, 
batch: 1031, bad_loss: 60.26, current_div_loss: 3.87, 
batch: 1032, bad_loss: 61.59, current_div_loss: 3.40, 
batch: 1033, bad_loss: 54.28, current_div_loss: 3.17, 
batch: 1034, bad_loss: 54.87, current_div_loss: 3.42, 
batch: 1035, bad_loss: 59.80, current_div_loss: 2.85, 
batch: 1036, bad_loss: 60.50, current_div_loss: 3.16, 
batch: 1037, bad_loss: 59.80, current_div_loss: 3.48, 
batch: 1038, bad_loss: 60.37, current_div_loss: 3.35, 
batch: 1039, bad_loss: 62.10, current_div_loss: 3.31, 
batch: 1040, bad_loss: 61.45, current_div_loss: 3.22, 
batch: 1041, bad_loss: 52.51, current_div_loss: 3.48, 
batch: 1042, bad_loss: 54.49, current_div_loss: 3.50, 
batch: 1043, bad_loss: 49.33, current_div_loss: 3.34, 
batch: 1044, bad_loss: 62.95, current_div_loss: 3.18, 
batch: 1045, bad_loss: 60.90, current_div_loss: 4.03, 
batch: 1046, bad_loss: 63.21, current_div_loss: 9.63, 
batch: 1047, bad_loss: 63.41, current_div_loss: 3.75, 
batch: 1048, bad_loss: 62.37, current_div_loss: 2.97, 
batch: 1049, bad_loss: 63.92, current_div_loss: 4.17, 
batch: 1050, bad_loss: 58.96, current_div_loss: 3.55, 
batch: 1051, bad_loss: 58.15, current_div_loss: 3.68, 
batch: 1052, bad_loss: 60.15, current_div_loss: 3.25, 
batch: 1053, bad_loss: 42.99, current_div_loss: 3.69, 
batch: 1054, bad_loss: 48.72, current_div_loss: 3.44, 
batch: 1055, bad_loss: 56.88, current_div_loss: 3.26, 
batch: 1056, bad_loss: 61.06, current_div_loss: 3.78, 
batch: 1057, bad_loss: 58.11, current_div_loss: 3.39, 
batch: 1058, bad_loss: 62.07, current_div_loss: 4.55, 
batch: 1059, bad_loss: 62.06, current_div_loss: 3.48, 
batch: 1060, bad_loss: 60.85, current_div_loss: 3.11, 
batch: 1061, bad_loss: 62.04, current_div_loss: 3.29, 
batch: 1062, bad_loss: 61.51, current_div_loss: 3.75, 
batch: 1063, bad_loss: 61.25, current_div_loss: 2.90, 
batch: 1064, bad_loss: 62.21, current_div_loss: 4.19, 
batch: 1065, bad_loss: 61.65, current_div_loss: 3.89, 
batch: 1066, bad_loss: 60.65, current_div_loss: 3.02, 
batch: 1067, bad_loss: 60.27, current_div_loss: 4.35, 
batch: 1068, bad_loss: 58.86, current_div_loss: 3.44, 
batch: 1069, bad_loss: 62.44, current_div_loss: 3.86, 
batch: 1070, bad_loss: 59.67, current_div_loss: 3.05, 
batch: 1071, bad_loss: 61.06, current_div_loss: 3.96, 
batch: 1072, bad_loss: 61.02, current_div_loss: 3.36, 
batch: 1073, bad_loss: 62.12, current_div_loss: 4.40, 
batch: 1074, bad_loss: 61.41, current_div_loss: 3.82, 
batch: 1075, bad_loss: 63.18, current_div_loss: 3.35, 
batch: 1076, bad_loss: 58.12, current_div_loss: 2.42, 
batch: 1077, bad_loss: 58.52, current_div_loss: 4.00, 
batch: 1078, bad_loss: 51.75, current_div_loss: 3.74, 
batch: 1079, bad_loss: 54.28, current_div_loss: 3.93, 
batch: 1080, bad_loss: 61.65, current_div_loss: 3.47, 
batch: 1081, bad_loss: 60.14, current_div_loss: 2.93, 
batch: 1082, bad_loss: 59.20, current_div_loss: 3.07, 
batch: 1083, bad_loss: 60.82, current_div_loss: 3.39, 
batch: 1084, bad_loss: 62.12, current_div_loss: 3.08, 
batch: 1085, bad_loss: 59.68, current_div_loss: 3.31, 
batch: 1086, bad_loss: 61.19, current_div_loss: 11.35, 
batch: 1087, bad_loss: 58.17, current_div_loss: 3.65, 
batch: 1088, bad_loss: 50.07, current_div_loss: 3.59, 
batch: 1089, bad_loss: 58.68, current_div_loss: 3.59, 
batch: 1090, bad_loss: 60.45, current_div_loss: 3.86, 
batch: 1091, bad_loss: 33.23, current_div_loss: 2.94, 
batch: 1092, bad_loss: 56.44, current_div_loss: 2.64, 
batch: 1093, bad_loss: 57.33, current_div_loss: 3.56, 
batch: 1094, bad_loss: 56.51, current_div_loss: 6.10, 
batch: 1095, bad_loss: 60.10, current_div_loss: 3.14, 
batch: 1096, bad_loss: 61.77, current_div_loss: 3.18, 
batch: 1097, bad_loss: 61.69, current_div_loss: 2.94, 
batch: 1098, bad_loss: 61.70, current_div_loss: 4.06, 
batch: 1099, bad_loss: 61.11, current_div_loss: 3.58, 
batch: 1100, bad_loss: 62.49, current_div_loss: 3.34, 
batch: 1101, bad_loss: 61.99, current_div_loss: 4.53, 
batch: 1102, bad_loss: 59.67, current_div_loss: 3.75, 
batch: 1103, bad_loss: 60.09, current_div_loss: 3.57, 
batch: 1104, bad_loss: 59.99, current_div_loss: 3.15, 
batch: 1105, bad_loss: 62.56, current_div_loss: 3.88, 
batch: 1106, bad_loss: 61.41, current_div_loss: 2.81, 
batch: 1107, bad_loss: 61.08, current_div_loss: 3.23, 
batch: 1108, bad_loss: 61.32, current_div_loss: 3.70, 
batch: 1109, bad_loss: 61.45, current_div_loss: 2.94, 
batch: 1110, bad_loss: 60.82, current_div_loss: 3.26, 
batch: 1111, bad_loss: 59.80, current_div_loss: 2.87, 
batch: 1112, bad_loss: 60.75, current_div_loss: 3.83, 
batch: 1113, bad_loss: 59.46, current_div_loss: 3.69, 
batch: 1114, bad_loss: 60.93, current_div_loss: 3.40, 
batch: 1115, bad_loss: 40.57, current_div_loss: 4.06, 
batch: 1116, bad_loss: 64.03, current_div_loss: 2.65, 
batch: 1117, bad_loss: 62.77, current_div_loss: 2.90, 
batch: 1118, bad_loss: 60.87, current_div_loss: 3.14, 
batch: 1119, bad_loss: 60.82, current_div_loss: 3.46, 
batch: 1120, bad_loss: 64.20, current_div_loss: 8.35, 
batch: 1121, bad_loss: 61.65, current_div_loss: 2.85, 
batch: 1122, bad_loss: 60.65, current_div_loss: 3.39, 
batch: 1123, bad_loss: 61.56, current_div_loss: 3.55, 
batch: 1124, bad_loss: 61.26, current_div_loss: 3.56, 
batch: 1125, bad_loss: 61.70, current_div_loss: 3.49, 
batch: 1126, bad_loss: 61.68, current_div_loss: 2.94, 
batch: 1127, bad_loss: 58.85, current_div_loss: 3.67, 
batch: 1128, bad_loss: 60.28, current_div_loss: 3.88, 
batch: 1129, bad_loss: 60.48, current_div_loss: 4.18, 
batch: 1130, bad_loss: 57.60, current_div_loss: 3.10, 
batch: 1131, bad_loss: 41.53, current_div_loss: 3.21, 
batch: 1132, bad_loss: 52.74, current_div_loss: 3.80, 
batch: 1133, bad_loss: 50.78, current_div_loss: 3.28, 
batch: 1134, bad_loss: 46.35, current_div_loss: 3.89, 
batch: 1135, bad_loss: 60.95, current_div_loss: 3.52, 
batch: 1136, bad_loss: 55.86, current_div_loss: 4.04, 
batch: 1137, bad_loss: 59.29, current_div_loss: 4.65, 
batch: 1138, bad_loss: 61.45, current_div_loss: 2.88, 
batch: 1139, bad_loss: 63.04, current_div_loss: 3.64, 
batch: 1140, bad_loss: 62.97, current_div_loss: 3.56, 
batch: 1141, bad_loss: 62.95, current_div_loss: 3.15, 
